Parent_CHEMBL_ID	Compound_name	Standardized_Molecule (InChI Key)	Canonical_SMILES	OATP1B1_active	OATP1B3_active	OATP2B1_active	OATP1B1+pValue	OATP1B3+pValue	OATP2B1+pValue
CHEMBL75		XMAYWYJOQHXEEK-UHFFFAOYSA-N	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	0.0	0.0	0.0	4.7167		
CHEMBL289977		XMOCLSLCDHWDHP-UHFFFAOYSA-N	Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2		0.0	0.0			
CHEMBL441348		XMTQQYYKAHVGBJ-UHFFFAOYSA-N	CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1		0.0				
CHEMBL287034	ARTEMINOLIDE	XMVQWNRDPAAMJB-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCC1C=CCC1	0.0	0.0				
CHEMBL8091		XNGIFLGASWRNHJ-UHFFFAOYSA-N	O=C(O)c1ccccc1C(=O)O			1			
CHEMBL635	PREDNISONE	XOFYZVNMUHMLCC-UHFFFAOYSA-N	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	0.0	0.0				
CHEMBL169499		XOXHILFPRYWFOD-UHFFFAOYSA-N	Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1		0.0				
CHEMBL157337	RAMIFENAZONE	XOZLRRYPUKAKMU-UHFFFAOYSA-N	Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C		0.0				
CHEMBL284736		XPCFTKFZXHTYIP-UHFFFAOYSA-N	CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O		0.0				
CHEMBL267233		XPCTZQVDEJYUGT-UHFFFAOYSA-N	Cc1occc(=O)c1O	0.0	0.0				
CHEMBL1368146	HALAZONE	XPDVQPODLRGWPL-UHFFFAOYSA-N	O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1	0.0	0.0				
CHEMBL6665		XPHIPEXPAGCEBM-UHFFFAOYSA-N	COc1cc(O)ccc1C(C)=O	0.0	0.0				
CHEMBL59507		XPOQHMRABVBWPR-UHFFFAOYSA-N	O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	0.0	0.0				
		XQOSNJUURCKQGN-UHFFFAOYSA-N	CC1=C2C(O)C(=O)OC3CC4C(C)(C)C(=O)C=CC4(C)C(CC1)C23C		0.0				
		XQSPYNMVSIKCOC-UHFFFAOYSA-N	N=c1[nH]c(=O)n(C2CSC(CO)O2)cc1F	0.0	0.0	0.0			
CHEMBL19224	PAPAVERINE	XQYZDYMELSJDRZ-UHFFFAOYSA-N	COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	0.0	0.0		4.1871		
CHEMBL712	ANISINDIONE	XRCFXMGQEVUZFC-UHFFFAOYSA-N	COc1ccc(C2C(=O)c3ccccc3C2=O)cc1	0.0	0.0				
CHEMBL1271	PENTOLINIUM	XSBSKEQEUFOSDD-UHFFFAOYSA-N	C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1	0.0					
CHEMBL422	TRIFLUOPERAZINE	XSCGXQMFQXDFCW-UHFFFAOYSA-N	CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21		0.0				
CHEMBL945	AMILORIDE	XSDQTOBWRPYKKA-UHFFFAOYSA-N	N=C(N)NC(=O)c1nc(Cl)c(N)nc1N	0.0	0.0				
		XSFJVAJPIHIPKU-UHFFFAOYSA-N	CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1	0.0	0.0				
CHEMBL3039136	DIHYDROPTAEROXYLIN	XSGWRNKNCNDJLK-UHFFFAOYSA-N	Cc1cc(=O)c2c(O)c3c(cc2o1)OCC(C)CC3	0.0	0.0				
		XSIOKTWDEOJMGG-UHFFFAOYSA-O	C[n+]1c2cc(N)ccc2cc2ccc(N)cc21		0.0				
CHEMBL340211	AZAPERONE	XTKDAFGWCDAMPY-UHFFFAOYSA-N	O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1	0.0					
CHEMBL31	GATIFLOXACIN	XUBOMFCQGDBHNK-UHFFFAOYSA-N	COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12		0.0				
CHEMBL902	FAMOTIDINE	XUFQPHANEAPEMJ-UHFFFAOYSA-N	N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1	0.0	0.0				
CHEMBL181568		XUFXOAAUWZOOIT-UHFFFAOYSA-N	CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O	0.0	0.0	0.0			
		XUGISPSHIFXEHZ-UHFFFAOYSA-N	CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	0.0					
CHEMBL559	DEXTROTHYROXINE	XUIIKFGFIJCVMT-UHFFFAOYSA-N	NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	1.0		1.0	5.4559		
		XUKUURHRXDUEBC-UHFFFAOYSA-N	CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	1.0	1.0	1.0	6.0969		6.3979
CHEMBL32959		XULIXFLCVXWHRF-UHFFFAOYSA-N	CN1C(C)(C)CCCC1(C)C		0.0				
		XVVFLTOUXGEOFG-BYCLXTJYSA-N	C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)C(C)C(=O)N(C)C(C(C)COC)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	1.0					
		XWLXKKNPFMNSFA-UHFFFAOYSA-N	CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21	1.0		0.0	5.4437		
CHEMBL356716		XWTYSIMOBUGWOL-UHFFFAOYSA-N	CC(C)(C)NCC(O)c1cc(O)cc(O)c1	0.0	0.0				
CHEMBL1274	NILUTAMIDE	XWXYUMMDTVBTOU-UHFFFAOYSA-N	CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O		0.0				
CHEMBL358914		XXANNZJIZQTCBP-UHFFFAOYSA-N	COc1c2c(cc3c1OCO3)CCN(C)C2	0.0	0.0				
CHEMBL273575	NOMIFENSINE	XXPANQJNYNUNES-UHFFFAOYSA-N	CN1Cc2c(N)cccc2C(c2ccccc2)C1	0.0	0.0				
CHEMBL135228		XXSMGPRMXLTPCZ-UHFFFAOYSA-N	CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	0.0	0.0				
		XYNPYHXGMWJBLV-UHFFFAOYSA-N	CC1CCC2(NC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C		0.0				
		XYPPDQHBNJURHU-UHFFFAOYSA-N	CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2	0.0	0.0				
CHEMBL265773		XZTYGFHCIAKPGJ-UHFFFAOYSA-N	CN(C)CCOC(=O)COc1ccc(Cl)cc1	0.0	0.0				
CHEMBL15904		XZWYZXLIPXDOLR-UHFFFAOYSA-N	CN(C)C(=N)NC(=N)N		0.0				
CHEMBL13377		YAPQBXQYLJRXSA-UHFFFAOYSA-N	Cn1cnc2c1c(=O)[nH]c(=O)n2C	0.0					
		YARKOOHACOPMMC-UHFFFAOYSA-N	CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C([NH])=O)C(=O)C3(O)C(=O)C1C2=O	0.0	0.0		4.0	4.0	
CHEMBL121	ROSIGLITAZONE	YASAKCUCGLMORW-UHFFFAOYSA-N	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1	1.0	0.0		5.2218	4.9626	
CHEMBL2133249	ACEPHATE	YASYVMFAVPKPKE-UHFFFAOYSA-N	COP(=O)(NC(C)=O)SC	0.0	0.0				
CHEMBL6946		YAZSBRQTAHVVGE-UHFFFAOYSA-N	Nc1ccccc1S(N)(=O)=O	0.0	0.0		4.0	4.0	
CHEMBL274632		YBHILYKTIRIUTE-UHFFFAOYSA-N	COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2	0.0	0.0	0.0			
CHEMBL286890		YBJHBAHKTGYVGT-UHFFFAOYSA-N	O=C(O)CCCCC1SCC2NC(=O)NC21	0.0	0.0				
CHEMBL495778	PENICILLIC ACID	YCOFRPYSZKIPBQ-UHFFFAOYSA-N	C=C(C)C1(O)OC(=O)C=C1OC		0.0				
		YDOTUXAWKBPQJW-UHFFFAOYSA-N	CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12	1.0	1.0		6.0969	5.6576	
CHEMBL511	PYRILAMINE	YECBIJXISLIIDS-UHFFFAOYSA-N	COc1ccc(CN(CCN(C)C)c2ccccn2)cc1	0.0					
CHEMBL603	ZAFIRLUKAST	YEEZWCHGZNKEEK-UHFFFAOYSA-N	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	1.0	1.0		5.1057	5.3045	
		YEHCICAEULNIGD-UHFFFAOYSA-N	CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21	0.0	0.0				
CHEMBL319111	LINOPIRDINE	YEJCDKJIEMIWRQ-UHFFFAOYSA-N	O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1	0.0	0.0		4.2147	4.2147	
CHEMBL122714		YEZNLOUZAIOMLT-UHFFFAOYSA-N	Cc1c(Cl)cccc1Nc1ccccc1C(=O)O	0.0	0.0				
CHEMBL26227		YFAGHNZHGGCZAX-UHFFFAOYSA-N	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	1.0	1.0				
CHEMBL197035	LINARIIN	YFVGIJBUXMQFOF-UHFFFAOYSA-N	COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1	0.0					
CHEMBL275642		YGCODSQDUUUKIV-UHFFFAOYSA-N	Nc1nc2cc(Cl)ccc2o1		0.0				
CHEMBL401114	(+)-HAEMANTHAMINE	YGPRSGKVLATIHT-UHFFFAOYSA-N	COC1C=CC23c4cc5c(cc4CN(CC2O)C3C1)OCO5	0.0					
CHEMBL329345		YGPSJZOEDVAXAB-UHFFFAOYSA-N	Nc1ccccc1C(=O)CC(N)C(=O)O	0.0	0.0				
CHEMBL86304	MOCLOBEMIDE	YHXISWVBGDMDLQ-UHFFFAOYSA-N	O=C(NCCN1CCOCC1)c1ccc(Cl)cc1	0.0		0.0			
CHEMBL175691	RILPIVIRINE	YIBOMRUWOWDFLG-ONEGZZNKSA-N	Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	1	1				
		YIEIZLQDUWWSED-UHFFFAOYSA-N	CC(=O)OC1CC2C(C)(C)C(O)C=CC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C	1.0	1.0				
		YIKKMWSQVKJCOP-UHFFFAOYSA-N	CC(C)CCCC(C)C1CCC2C3C(=O)C=C4CC(O)CCC4(C)C3CCC12C	0.0	0.0				
		YIQRSAKVWZVLDN-UHFFFAOYSA-N	COc1cc(OC)c2c(c1Cl)OC1(C(=O)CC(=O)CC1C)C2=O	0.0	0.0				
		YIWJEBPTHXRHQF-CXHWBCNXSA-N	O=C1CCC23C=CC(=O)NCCCCNCCCNC(=O)C=Cc4ccc(c2c4)OC3C1	0.0					
		YJDYDFNKCBANTM-CYYJNZCTSA-N	C/C=C/CC(C)C(=O)C1C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	1.0	1.0	0.0			
CHEMBL61	PODOFILOX	YJGVMLPVUAXIQN-UHFFFAOYSA-N	COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC	0.0	0.0				
CHEMBL1488390	2-METHOXY-5 (6)EPOXY-TETRAHYDROCARYOPHYLLENE	YJNLRCNFLREHBK-UHFFFAOYSA-N	COC1(C)CCC2OC2(C)CCC2C1CC2(C)C	0.0	0.0				
CHEMBL462806		YJXDGWUNRYLINJ-UHFFFAOYSA-N	CC(=O)OC1CC2C(C)(C)C(=O)C=CC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C	0.0					
		YKBGVTZYEHREMT-UHFFFAOYSA-N	Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1	0.0	0.0				
CHEMBL142195		YKJYKKNCCRKFSL-UHFFFAOYSA-N	COc1ccc(CC2NCC(O)C2OC(C)=O)cc1	0.0	0.0				
		YKOPWPOFWMYZJZ-UHFFFAOYSA-N	CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1	0.0	1.0				
		YKVHQYKXMUJIOC-UHFFFAOYSA-N	[NH]C(=O)c1cnccn1	0.0					
		YLWVQFBYKLFJMB-UJJXFSCMSA-N	C=Cc1c(C)c2cc3[nH]c(cc4[nH]c(cc5[nH]c(cc1[nH]2)c(C)c5C=C)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C	0.0			4.4828		
CHEMBL116	AMPRENAVIR	YMARZQAQMVYCKC-UHFFFAOYSA-N	CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1	1.0	0.0	0.0	4.8928	4.8827	
	FANDOSENTAN	YMGQBWRXNCAABF-UHFFFAOYSA-N	CCc1cc(C2=C(C(=O)O)N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2	1.0	1.0	1.0	5.699	5.7447	5.4815
		YMMFNKXZULYSOQ-UHFFFAOYSA-N	CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C	0.0	0.0				
CHEMBL276462	CEPHALOTAXINE	YMNCVRSYJBNGLD-UHFFFAOYSA-N	COC1=CC23CCCN2CCc2cc4c(cc2C3C1O)OCO4	0.0	0.0				
CHEMBL672	FENOFIBRATE	YMTINGFKWWXKFG-UHFFFAOYSA-N	CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1	0.0	0.0	0.0	3.978		
CHEMBL229779	SCORZONERIN	YMUOZXZDDBRJEP-UHFFFAOYSA-N	CC1=CC(=O)C2=C(C)CC(O)C3C(C)C(=O)OC3C12		0.0				
		YNMYHRYTRCKSMI-UHFFFAOYSA-N	C=C1C2CCC3(C)C(c4ccoc4)OC(=O)CC13OC1CC(=O)C(C)(C)C(CC(=O)OC)C12C	1.0	1.0				
CHEMBL8342		YODZTKMDCQEPHD-UHFFFAOYSA-N	OCCSCCO	0.0	0.0				
CHEMBL404212	HEMANTHIDINE	YOJQZPVUNUQTDF-UHFFFAOYSA-N	CN1CCc2cc3c(cc2C1O)OCO3	0.0	0.0				
CHEMBL410724		YOSHYTLCDANDAN-UHFFFAOYSA-N	CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	0.0	1.0				
		YOTCKRFNSMJTGD-UHFFFAOYSA-N	COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O	1.0	0.0				
CHEMBL468167	CHLOROTHALONIL	YOYAIZYFCNQIRF-UHFFFAOYSA-N	N#Cc1c(Cl)cccc1Cl	0.0	0.0				
CHEMBL7187	COSTATOLIDE	YPIDZFLQKNEKRA-UHFFFAOYSA-N	COc1cc(O)c(C)c(O)c1		0.0				
		YPMBNCFSXARQKQ-IMVLJIQESA-N	C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)C(C)C(=O)N(C)C(C(C)CC#N)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	1.0					
		YQFYTOQBHMPXFY-UHFFFAOYSA-N	Cc1[nH]nc(OC2OC(CO)C(O)C(O)C2O)c1Cc1ccc(OC(C)C)cc1	0.0			4.8539		
CHEMBL1240978	MORANTEL	YSAUAVHXTIETRK-AATRIKPKSA-N	CN1CCCN=C1/C=C/c1cccs1	1.0	1.0				
		YSEXMKHXIOCEJA-UHFFFAOYSA-N	COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13	0.0					
CHEMBL278758		YSSBJODGIYRAMI-UHFFFAOYSA-N	OC1CCCCC1N1CCC(c2ccccc2)CC1	0.0					
CHEMBL2018969		YTEVTHHGQMUPHC-UHFFFAOYSA-N	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1	1.0					
CHEMBL71949		YTFVRYKNXDADBI-SNAWJCMRSA-N	COc1cc(/C=C/C(=O)O)cc(OC)c1OC	0.0	0.0				
CHEMBL11697		YTPRLBGPGZHUPD-UHFFFAOYSA-N	COc1cc2c(cc1O)CCNC2C	0.0					
CHEMBL349197	THEASINENSIN A	YUULFXAQUWEYNP-UHFFFAOYSA-N	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1-c1c(C2Oc3cc(O)cc(O)c3CC2OC(=O)c2cc(O)c(O)c(O)c2)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1	0.0	0.0				
CHEMBL268601		YVCVYCSAAZQOJI-UHFFFAOYSA-N	COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1O	1.0	0.0				
CHEMBL449782	CEPHARANTHINE	YVPXVXANRNDGTA-UHFFFAOYSA-N	COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C	0.0					
		YWEATCWTEMYVGN-UHFFFAOYSA-N	CC(C)[N+](C)(CCC(C([NH])=O)(c1ccccc1)c1ccccc1)C(C)C	0.0	0.0				
CHEMBL273019	BERGENIN	YWJXCIXBAKGUKZ-UHFFFAOYSA-N	COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O	1.0	0.0				
CHEMBL97343	5-AZIDOIMIDACLOPRID	YWTYJOPNNQFBPC-UHFFFAOYSA-N	O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1	0.0	0.0				
		YXBQLONCIPUQKO-UHFFFAOYSA-N	CN(C)CCCOC1C(C(O)CO)OC2OC(C)(C)OC21	0.0	0.0				
CHEMBL277156		YXHVCZZLWZYHSA-FPLPWBNLSA-N	CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O		0.0				
CHEMBL6685		YXIWHUQXZSMYRE-UHFFFAOYSA-N	Sc1nc2ccccc2s1		0.0				
CHEMBL28626	MORIN	YXOLAZRVSSWPPT-UHFFFAOYSA-N	O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12	1.0	1.0	1.0			
CHEMBL79140		YYLQUHNPNCGKJQ-UHFFFAOYSA-N	NC(C(=O)O)C(O)C(=O)O	0.0	0.0				
CHEMBL7594		YZXBAPSDXZZRGB-DOFZRALJSA-N	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	1.0	1.0				
CHEMBL911	ZOLPIDEM	ZAFYATHCZYHLPB-UHFFFAOYSA-N	Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1		0.0				
CHEMBL1698351		ZAHQBPYQBHTECE-UHFFFAOYSA-N	Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1			1.0			5.7959
CHEMBL6634		ZAIPMKNFIOOWCQ-UHFFFAOYSA-N	CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1	0.0	0.0		2.0		
CHEMBL1047	TOCOPHEROL ACETATE	ZAKOWWREFLAJOT-UHFFFAOYSA-N	CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2		0.0				
CHEMBL1484	NICARDIPINE	ZBBHBTPTTSWHBA-UHFFFAOYSA-N	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1	1.0	0.0	0.0			
CHEMBL471	SOTALOL	ZBMZVLHSJCTVON-UHFFFAOYSA-N	CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1	0.0	0.0	0.0			
		ZCFFYALKHPIRKJ-UJJXFSCMSA-N	C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)c(C)c3C=C	0.0			4.4724		
CHEMBL534	KETOTIFEN	ZCVMWBYGMWKGHF-UHFFFAOYSA-N	CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1	0.0	0.0				
CHEMBL223448	BROXYQUINOLINE	ZDASUJMDVPTNTF-UHFFFAOYSA-N	Oc1c(Br)cc(Br)c2cccnc12	0.0	0.0				
CHEMBL811	BROMPHENIRAMINE	ZDIGNSYAACHWNL-UHFFFAOYSA-N	CN(C)CCC(c1ccc(Br)cc1)c1ccccn1	0.0	0.0				
		ZDNGJXBUEQNFBQ-UHFFFAOYSA-N	COc1cc(C(CC(=O)O)c2ccc(C)c(CN3CC(C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12	1.0					
CHEMBL446918	CLOPIDOL	ZDPIZLCVJAAHHR-UHFFFAOYSA-N	Cc1[nH]c(C)c(Cl)c(=O)c1Cl		0.0				
CHEMBL434864	THEAFLAVIN DIGALLATE	ZEASWHWETFMWCV-UHFFFAOYSA-N	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(=O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3OC(=O)c3cc(O)c(O)c(O)c3)c2c1)c1cc(O)c(O)c(O)c1	1.0	1.0				
CHEMBL74851		ZEKALTOSWFXTCN-UHFFFAOYSA-N	C=C1C(N)CC2CC1C2(C)C	0.0					
CHEMBL15287		ZEKZLJVOYLTDKK-UHFFFAOYSA-N	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21	0.0					
CHEMBL17070		ZEMGGZBWXRYJHK-UHFFFAOYSA-N	O=c1ccnc(S)[nH]1	0.0	0.0				
CHEMBL422	TRIFLUOPERAZINE	ZEWQUBUPAILYHI-UHFFFAOYSA-N	CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1		0.0				
CHEMBL802	MINOXIDIL	ZFMITUMMTDLWHR-UHFFFAOYSA-N	Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]	0.0	0.0				
		ZFVQCIZYTMRXPL-UHFFFAOYSA-N	COc1cc2c3cc1Oc1cc(ccc1O)OC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C	0.0	0.0				
CHEMBL266099		ZFXYFBGIUFBOJW-UHFFFAOYSA-N	Cn1c(=O)c2nc[nH]c2n(C)c1=O	0.0	0.0				
CHEMBL422	TRIFLUOPERAZINE	ZGUGWUXLJSTTMA-UHFFFAOYSA-N	CN(C)CCCN1c2ccccc2Sc2ccccc21	0.0	0.0				
CHEMBL415297		ZGXJTSGNIOSYLO-UHFFFAOYSA-N	NCC(=O)CCC(=O)O	0.0	0.0				
		ZHUOOEGSSFNTNP-UHFFFAOYSA-N	COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	0.0	0.0				
CHEMBL27308	SNAP (S-NITROSO-N-ACETYLPENICILLAMINE)	ZIIQCSMRQKCOCT-UHFFFAOYSA-N	CC(=O)NC(C(=O)O)C(C)(C)SN=O	0.0	0.0				
CHEMBL267951		ZIPLCYUNFCYCCT-UHFFFAOYSA-N	COc1ccc2c(=O)ccoc2c1	0.0	0.0				
		ZJBMQVPEJHVSQA-UHFFFAOYSA-N	CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC	0.0	0.0				
CHEMBL1073	GLIPIZIDE	ZJJXGWJIGJFDTL-UHFFFAOYSA-N	Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1	0.0	0.0	0.0			
CHEMBL290914	EMODIC ACID	ZJXVNNSMRGTDBI-UHFFFAOYSA-N	O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O		0.0				
CHEMBL1000	CETIRIZINE	ZKLPARSLTMPFCP-UHFFFAOYSA-N	O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	0.0	0.0	0.0			
		ZMEULISFKSVRLQ-UHFFFAOYSA-N	CC12CCC3C(CCC4C(=O)C(=O)CCC43C)C1CCC2=O	0.0					
		ZMITXKRGXGRMKS-UHFFFAOYSA-N	CC12CCC3C(CCC4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O	1.0	1.0				
CHEMBL10642		ZMQAAUBTXCXRIC-UHFFFAOYSA-N	C=CCc1ccc2c(c1)OCO2	0.0					
CHEMBL59990	MAFOSFAMIDE	ZNEWHQLOPFWXOF-UHFFFAOYSA-N	O=S(=O)(O)CCS	0.0	0.0				
CHEMBL472	GLYBURIDE	ZNNLBTZKUZBEKO-UHFFFAOYSA-N	COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	1.0	0.0	1.0	5.8985	5.5702	
CHEMBL3775237		ZNWWSWJQMFNZDV-UHFFFAOYSA-N	O=C(O)c1ccncc1NCc1ccco1	0.0					
CHEMBL1373059		ZOMSMJKLGFBRBS-UHFFFAOYSA-N	CC(C)N1C(=O)c2ccccc2NS1(=O)=O		0.0				
CHEMBL9353		ZONYXWQDUYMKFB-UHFFFAOYSA-N	O=C1CC(c2ccccc2)Oc2ccccc21	0.0	0.0				
CHEMBL277522	FENBUFEN	ZPAKPRAICRBAOD-UHFFFAOYSA-N	O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1		0.0				
CHEMBL71	CHLORPROMAZINE	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21	0.0	0.0	0.0			
CHEMBL7274		ZPFXAOWNKLFJDN-UHFFFAOYSA-N	CCN(CCCc1ccccc1)CCCc1ccccc1	1.0	0.0				
CHEMBL896	HYDROXYZINE	ZQDWXGKKHFNSQK-UHFFFAOYSA-N	OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	1.0	1.0				
